ID,AUI,CUI,CODE,TTY,TERM
34249,A2849981,C0002878,10018916,PT,"haemolytic anaemia"
34251,A2849982,C0019080,10055798,PT,"haemorrhage"
34252,A2849980,C0019054,10018910,PT,"haemolysis"
34269,A2850960,C0042075,10046566,PT,"urinary tract disorder"
34271,A2849977,C0018944,10018852,PT,"haematoma"
34272,A2850962,C0080276,10046694,PT,"urogenital disorder"
34275,A2850968,C0152008,10047787,PT,"vulvovaginal disorder"
34304,A2849925,C0009782,10061087,PT,"connective tissue disorder"
34326,A2850903,C0011606,10012455,PT,"dermatitis exfoliative"
34347,A30277614,C0026948,10028483,LLT,"mycosis fungoides"
34350,A2850930,C0023895,10024670,PT,"liver disorder"
34351,A2850931,C0024115,10025082,PT,"lung disorder"
34352,A2849940,C0014130,10014695,PT,"endocrine disorder"
34353,A2850933,C0025345,10027327,PT,"menstrual disorder"
34355,A2849943,C0242350,10061461,PT,"erectile dysfunction"
34358,A2850934,C0026650,10028035,PT,"movement disorder"
34361,A2850937,C0027339,10028694,PT,"nail disorder"
34366,A2849931,C1956346,10011078,PT,"coronary artery disease"
34367,A2850920,C0013447,10014004,PT,"ear disorder"
34368,A2850921,C0235969,10014326,PT,"ejaculation disorder"
34376,A2850928,C0021053,10021425,PT,"immune system disorder"
34379,A2850924,C0017178,10017944,PT,"gastrointestinal disorder"
34417,A1594090,C0424091,10011971,PT,"decreased interest"
34567,A35788642,C0032914,10089264,LLT,"preeclampsia"
34593,A1594022,C0162119,10018884,PT,"haemoglobin decreased"
34611,A1594018,C0744727,10018838,PT,"haematocrit decreased"
34705,A25748043,C0392699,10062872,LLT,"dysesthesia"
34722,A2849885,C0006142,10006187,PT,"breast cancer"
34726,A2849889,C0018799,10061024,PT,"cardiac disorder"
34734,A2849883,C0006105,10006105,PT,"brain abscess"
34735,A25748021,C0221773,10062777,LLT,"hyperamylasemia"
34754,A2849873,C0004601,10003986,PT,"back injury"
34761,A2849877,C0005684,10005003,PT,"bladder cancer"
34779,A20213065,C0860207,10072268,PT,"drug-induced liver injury"
34788,A2850896,C0852983,10024591,PT,"lipids decreased"
34791,A25724071,C5574711,10071133,LLT,"congenital agammaglobulinemia"
34804,A2850889,C0262988,10011686,PT,"cutaneous vasculitis"
34808,A2849890,C0018801,10007554,PT,"cardiac failure"
34813,A2849891,C0007222,10007649,PT,"cardiovascular disorder"
34823,A2850832,C0007820,10008196,PT,"cerebrovascular disorder"
34851,A2849832,C0151946,10037437,PT,"pulmonary thrombosis"
34880,A2849837,C0235068,10039677,PT,"scintillating scotoma"
34895,A2849869,C0151942,10003178,PT,"arterial thrombosis"
34907,A20213050,C2220426,10072063,PT,"exposure to lead"
34923,A2849853,C0085669,10000830,PT,"acute leukaemia"
34924,A2849854,C0023467,10000880,PT,"acute myeloid leukaemia"
34932,A2849857,C0525045,10001443,PT,"affective disorder"
34937,A2849856,C0001623,10001367,PT,"adrenal insufficiency"
34949,A2849859,C0002453,10001928,PT,"amenorrhoea"
34979,A2849805,C0239779,10061991,PT,"grimacing"
35037,A16492115,C0027145,10028665,PT,"myxoedema"
35052,A2849828,C0029132,10061322,PT,"optic nerve disorder"
35100,A16492130,C2609183,10069195,PT,"abnormal withdrawal bleeding"
35154,A1281002,C2364164,10051283,PT,"fluid imbalance"
35223,A1584573,C3665624,10005395,PT,"blood calcium decreased"
35243,A4363741,C0019087,10062713,PT,"haemorrhagic diathesis"
35257,A4363759,C0438237,10062685,PT,"hepatic enzyme abnormal"
35292,A4363776,C0221773,10062770,PT,"hyperamylasaemia"
35311,A1584412,C0151529,10005140,PT,"bleeding time prolonged"
35420,A25724161,C2748540,10071841,LLT,"mucosal bleeding"
35521,A0742488,C0233794,10027175,PT,"memory impairment"
35542,A25700199,C0001416,10001137,LLT,"adenitis"
35595,A25689238,C0234447,10059784,LLT,"narcosis"
35627,A4363433,C1306063,10063081,PT,"acute left ventricular failure"
35630,A0066007,C0018681,10019231,HG,"headaches"
35635,A25690215,C0595916,10067571,LLT,"nephrotoxicity"
35653,A4363443,C0236060,10017349,PT,"free fatty acids increased"
35679,A4363456,C0549124,10014513,PT,"embolism arterial"
35728,A4363478,C0041912,10046309,HT,"upper respiratory tract infections"
35734,A4363471,C1850534,10018092,PT,"generalised oedema"
35745,A25700101,C0392702,10000151,LLT,"abnormal involuntary movements"
35780,A25700103,C0151766,10000158,LLT,"abnormal liver function tests"
35781,A25700108,C3665386,10000186,LLT,"abnormal vision"
35786,A1584496,C0085615,10006582,PT,"bundle branch block right"
35790,A1584494,C0023211,10006580,PT,"bundle branch block left"
35872,A30277406,C0039338,10082490,PT,"taste disorder"
35926,A1574987,C0234930,10040904,PT,"skin odour abnormal"
35937,A1598924,C0151865,10036573,PT,"pregnancy test false positive"
35993,A25724281,C0007787,10072760,LLT,"transient ischemic attack"
36014,A25700288,C0002438,10001916,LLT,"amebiasis"
36045,A1079885,C0423273,10054763,PT,"scleral thinning"
36113,A4363546,C1299624,10063080,PT,"postural orthostatic tachycardia syndrome"
36138,A25689373,C0000768,10060920,LLT,"fetal malformation"
36204,A0042191,C0009763,10010741,PT,"conjunctivitis"
36232,A0081751,C0024282,10025280,PT,"lymphocytosis"
36266,A25738823,C0221021,10055215,LLT,"microangiopathic hemolytic anemia"
36268,A25738824,C0151744,10055218,LLT,"ischemic heart disease"
36300,A25689382,C0741132,10060959,LLT,"antibody positive"
36400,A30277558,C0020492,10005973,PT,"bone hypertrophy"
36401,A30277559,C0079773,10011677,PT,"cutaneous t-cell lymphoma"
36409,A4363502,C0858259,10052437,PT,"nasal discomfort"
36445,A0091199,C0027708,10029145,PT,"nephroblastoma"
36452,A4363536,C0339383,10063118,PT,"chorioretinopathy"
36480,A31790427,C0005681,10004984,PT,"blackwater fever"
36619,A1578356,C0851444,10001708,HG,"allergic conditions"
36739,A25691866,C0035222,10003083,LLT,"ards"
36741,A25691863,C0234936,10003040,LLT,"application site edema"
36785,A25691859,C0003578,10002972,LLT,"apnea"
36798,A25701691,C0235146,10015533,LLT,"euphoria"
36809,A25711014,C0438237,10024677,LLT,"liver enzyme abnormal"
36889,A25711036,C2129214,10024840,LLT,"loose stools"
36922,A25749621,C0342208,10075390,LLT,"multinodular goiter"
36927,A0407072,C0233407,10013395,PT,"disorientation"
36942,A0050717,C0012833,10013573,PT,"dizziness"
36996,A0407012,C0424296,10013142,PT,"disinhibition"
37007,A25725637,C0856761,10006536,LLT,"budd chiari syndrome"
37052,A25701632,C0221490,10015016,LLT,"epigastric distress"
37067,A0770378,C0031039,10034474,PT,"pericardial effusion"
37084,A0407099,C0012739,10013442,PT,"disseminated intravascular coagulation"
37131,A0060140,C0016382,10016825,PT,"flushing"
37139,A0059169,C0016053,10048439,PT,"fibromyalgia"
37153,A25691921,C0221392,10003690,LLT,"atrophic vaginitis"
37164,A25691916,C0392707,10003637,LLT,"atopic"
37165,A25691913,C0018790,10003589,LLT,"asystolic"
37227,A25735171,C1850534,10018112,LLT,"generalized edema"
37250,A25735182,C0017181,10018230,LLT,"gi bleed"
37253,A2601007,C0852911,10059570,PT,"blood alkaline phosphatase increased"
37295,A0025801,C0003615,10003011,PT,"appendicitis"
37301,A25735160,C0521585,10017981,LLT,"gastrointestinal mucositis"
37347,A16492563,C0151735,10022097,HT,"injection site reactions"
37350,A16492564,C1096343,10068753,HT,"infusion site reactions"
37364,A1593826,C0410916,10011912,PT,"death neonatal"
37396,A16492576,C0541798,10068932,PT,"terminal insomnia"
37408,A0926460,C0278106,10014328,PT,"ejaculation failure"
37426,A25735116,C0016927,10017572,LLT,"gagging"
37475,A1593910,C0520837,10016987,PT,"forced expiratory volume decreased"
37528,A0471565,C0043049,10047837,PT,"water intoxication"
37533,A25725741,C0003811,10007545,LLT,"cardiac dysrhythmias"
37568,A1603743,C0038160,10041925,HT,"staphylococcal infections"
37596,A0951403,C2939465,10018444,PT,"glucose-6-phosphate dehydrogenase deficiency"
37608,A25725757,C0007398,10007777,LLT,"catatonic"
37610,A25725756,C0086543,10007771,LLT,"cataracts"
37648,A25701738,C0162285,10015985,LLT,"eyelid edema"
37660,A25725718,C0302592,10007323,LLT,"carcinoma cervix"
37683,A25725709,C0263907,10007211,LLT,"capsulitis"
37738,A25701703,C0235169,10015622,LLT,"excitability"
37739,A25701701,C0015230,10015587,LLT,"exanthema"
37760,A14225416,C2973725,10064911,PT,"pulmonary arterial hypertension"
37765,A14225413,C0432487,10051358,PT,"post transplant lymphoproliferative disorder"
37778,A0060291,C0016436,10016936,PT,"folliculitis"
37798,A26715954,C0013415,10013982,LLT,"dysthymic disorder"
37895,A31790214,C0275524,10083750,PT,"coinfection"
37899,A1578150,C0853206,10001597,PT,"alcohol interaction"
37956,A26715939,C4087264,10077805,PT,"depersonalisation/derealisation disorder"
38031,A25735295,C0231274,10019339,LLT,"heat intolerance"
38047,A0578371,C0239134,10036790,PT,"productive cough"
38050,A1961076,C0920064,10050455,PT,"refractoriness to platelet transfusion"
38055,A0289518,C0162323,10036030,PT,"polyarthritis"
38061,A2601373,C4721529,10059484,PT,"haemodilution"
38074,A25735278,C0162119,10019171,LLT,"hb decreased"
38105,A25735284,C1384666,10019246,LLT,"hearing loss"
38142,A25735265,C0018520,10019058,LLT,"halitosis"
38148,A25735228,C0014549,10018659,LLT,"grand mal convulsion"
38160,A1265047,C0009676,10010305,PT,"confusional state"
38177,A25725892,C0392162,10009230,LLT,"clamminess"
38224,A0011333,C0392707,10003645,PT,"atopy"
38233,A29786196,C4727888,10081202,PT,"incorrect route of product administration"
38397,A25711229,C0564408,10026752,LLT,"manic"
38418,A0011393,C0039437,10043183,PT,"teething"
38461,A15837031,C0241442,10037076,PT,"protrusion tongue"
38509,A0471846,C0043194,10047992,PT,"wiskott-aldrich syndrome"
38515,A1049770,C0008033,10035623,PT,"pleuritic pain"
38528,A25701813,C0085273,10016670,LLT,"fifth disease"
38575,A1578072,C0151905,10001551,PT,"alanine aminotransferase increased"
38582,A1578082,C0853777,10005287,PT,"blood albumin decreased"
38583,A0784568,C1527411,10038908,PT,"retinal vein thrombosis"
38585,A0784565,C0035328,10038907,PT,"retinal vein occlusion"
38587,A0001396,C0011644,10039710,PT,"scleroderma"
38616,A31790347,C1263846,10083622,PT,"attention deficit hyperactivity disorder"
38648,A31789352,C1263846,10064104,LLT,"adhd"
38665,A1593664,C0853852,10011790,PT,"cystitis escherichia"
38697,A0001329,C0038013,10002556,PT,"ankylosing spondylitis"
38703,A31790380,C0035242,10083321,LLT,"respiratory tract disorder"
38722,A0001309,C0003873,10039073,PT,"rheumatoid arthritis"
38788,A29786071,C3854641,10075319,LLT,"unintentional intravascular injection"
38819,A0011445,C0024523,10025476,PT,"malabsorption"
38842,A25735332,C0151594,10019600,LLT,"hemorrhagic diarrhea"
38847,A25735338,C0235996,10019662,LLT,"hepatic enzymes increased"
38882,A25735305,C0018965,10019450,LLT,"hematuria"
38885,A25735304,C0239935,10019424,LLT,"hematocrit increased"
38907,A0011478,C0028734,10029446,PT,"nocturia"
38929,A1603505,C0009450,10021881,OS,"infections and infestations"
38952,A0011492,C0042023,10036018,PT,"pollakiuria"
38989,A1025652,C0521170,10031290,PT,"osteoporotic fracture"
39023,A25701975,C0017168,10018203,LLT,"gerd"
39036,A29786003,C0860564,10080638,PT,"differentiation syndrome"
39046,A25711316,C0025637,10027506,LLT,"methemoglobinemia"
39053,A25711321,C0042023,10027562,LLT,"micturition frequency"
39092,A25701922,C0016977,10017641,LLT,"gallbladder disease"
39097,A1265192,C0242073,10037368,PT,"pulmonary congestion"
39116,A0916847,C1261139,10012686,PT,"diabetic relative"
39124,A25701941,C0152020,10017818,LLT,"gastric stasis"
39125,A25701940,C0699791,10017770,LLT,"gastric carcinoma"
39153,A25725903,C0857332,10009339,LLT,"clonic movements"
39166,A1961213,C0152965,10051017,PT,"staphylococcal bacteraemia"
39179,A26715719,C4087263,10077804,PT,"persistent depressive disorder"
39207,A1961233,C0919582,10050014,PT,"sudden onset of sleep"
39209,A0133945,C0043144,10047924,PT,"wheezing"
39221,A7162170,C1504373,10063541,PT,"bowel movement irregularity"
39231,A9461230,C1699848,10065154,PT,"therapy cessation"
39277,A1593515,C5234856,10011655,PT,"cushingoid"
39307,A31790086,C5243614,10083346,PT,"anticoagulant-related nephropathy"
39332,A25735489,C0020621,10021018,LLT,"hypokalemia"
39348,A25735498,C0020639,10021084,LLT,"hypoproteinemia"
39379,A14225275,C0007863,10068106,PT,"occipital neuralgia"
39403,A25735480,C0086439,10020934,LLT,"hypoactivity"
39409,A25735484,C0553681,10020978,LLT,"hypofibrinogenemia"
39416,A25735446,C0020443,10020604,LLT,"hypercholesterolemia"
39420,A25735452,C0020456,10020639,LLT,"hyperglycemia"
39465,A25711447,C0151315,10028838,LLT,"neck rigid"
39542,A0564425,C0023212,10024119,PT,"left ventricular failure"
39560,A8573703,C0267410,10027397,PT,"mesenteric artery thrombosis"
39671,A0001132,C0040921,10044620,PT,"trichomoniasis"
39704,A26715818,C0026766,10077361,PT,"multiple organ dysfunction syndrome"
39709,A1961169,C0241166,10050637,PT,"skin tightness"
39909,A25686097,C0235905,10028423,LLT,"myasthenia gravis-like syndrome"
39940,A0011698,C0041657,10024855,PT,"loss of consciousness"
39977,A23772028,C3805119,10074835,PT,"parkinson's disease psychosis"
39989,A23772021,C0860191,10074586,PT,"injection site hypoaesthesia"
40005,A25735562,C0042023,10021692,LLT,"increased urinary frequency"
40007,A25735560,C0037036,10021677,LLT,"increased salivation"
40009,A0060619,C0016579,10017062,PT,"formication"
40010,A0059634,C0016204,10016766,PT,"flatulence"
40032,A25735501,C0857353,10021107,LLT,"hypotensive"
40053,A25735517,C0022346,10021207,LLT,"icterus"
40066,A0241821,C0007773,10008087,PT,"cerebral arteritis"
40076,A8255138,C1535950,10064147,PT,"gastrointestinal inflammation"
40088,A25711561,C0221152,10029932,LLT,"obstipation"
40092,A0770674,C0235490,10034576,PT,"peripheral ischaemia"
40107,A0564518,C0238111,10048816,PT,"lennox-gastaut syndrome"
40120,A0069061,C0019917,10020377,PT,"hordeolum"
40132,A0084671,C0025274,10027182,PT,"menarche"
40190,A0070074,C0020255,10020508,PT,"hydrocephalus"
40257,A1583970,C0853193,10004939,PT,"bipolar i disorder"
40282,A25745093,C0861149,10036766,LLT,"proarrhythmic effect"
40293,A0877398,C0596170,10004716,PT,"binge eating"
40311,A0011731,C0009952,10016284,PT,"febrile convulsion"
40339,A25686291,C0029095,10030887,LLT,"opioid abuse"
40343,A25745078,C0021294,10036615,LLT,"prematurity"
40354,A0407794,C1510472,10013663,PT,"drug dependence"
40437,A25721066,C0267537,10045271,LLT,"typhlitis"
40451,A1064969,C0267596,10038063,PT,"rectal haemorrhage"
40458,A0035755,C0007384,10007737,PT,"cataplexy"
40488,A25686189,C0011860,10029402,LLT,"niddm"
40506,A0035779,C0086543,10007739,PT,"cataract"
40531,A0084734,C0025289,10027199,PT,"meningitis"
40549,A0060778,C0016658,10017322,HG,"fractures"
40573,A0084716,C0025287,10027197,PT,"meningism"
40576,A0530804,C0000731,10000060,PT,"abdominal distension"
40678,A0084793,C0025320,10027308,PT,"menopause"
40680,A25711628,C0014236,10030869,LLT,"ophthalmitis"
40693,A1603135,C0234708,10022806,PT,"intraocular pressure increased"
40712,A1603157,C0152227,10023644,PT,"lacrimation increased"
40734,A26715617,C0015469,10016060,LLT,"facial palsy"
40750,A1603178,C0021177,10024421,PT,"libido increased"
40751,A1603175,C0151872,10037051,PT,"prothrombin level increased"
40771,A16492708,C2609041,10068773,PT,"mechanical urticaria"
40779,A1603180,C0549475,10024574,PT,"lipase increased"
40787,A25686306,C0149745,10031027,LLT,"oral ulceration"
40818,A2292719,C0233472,10054196,PT,"affect lability"
40839,A0035800,C0007398,10007776,PT,"catatonia"
40863,A16492743,C2609199,10069227,PT,"product taste abnormal"
40904,A25745192,C0002994,10037734,LLT,"quincke's edema"
40932,A0011888,C0474381,10008795,PT,"chromatopsia"
40967,A1603127,C0853225,10022595,PT,"international normalised ratio increased"
40993,A25721174,C0042023,10046539,LLT,"urinary frequency"
41010,A25745126,C0178415,10037102,LLT,"psa increased"
41022,A25745140,C0033975,10037248,LLT,"psychotic"
41071,A0021280,C0001925,10001580,PT,"albuminuria"
41083,A0686699,C0011880,10012671,PT,"diabetic ketoacidosis"
41196,A2292796,C1096278,10054765,PT,"anterior chamber inflammation"
41275,A0558960,C0020580,10020937,PT,"hypoaesthesia"
41342,A0088412,C0085132,10056893,PT,"mucopolysaccharidosis vii"
41379,A25686438,C0030554,10033987,LLT,"paresthesia"
41462,A26715390,C0026766,10028154,LLT,"multi-organ failure"
41496,A25721297,C0547030,10047543,LLT,"visual disturbance"
41508,A1094145,C0038732,10042490,PT,"sulphaemoglobinaemia"
41509,A25721288,C0242151,10047427,LLT,"violent"
41528,A25745251,C0332575,10038198,LLT,"redness"
41550,A1070176,C0035317,10038867,PT,"retinal haemorrhage"
41608,A25721245,C0042380,10047098,LLT,"vascular resistance"
41677,A32342467,C0015395,10006796,LLT,"burns eyes"
41729,A25711887,C0162830,10034975,LLT,"photosensitized"
41763,A25735856,C0151766,10024692,LLT,"liver function tests abnormal"
41794,A0015555,C0009492,10010121,PT,"compartment syndrome"
41813,A0989292,C3248383,10024796,PT,"logorrhoea"
41819,A0436420,C0026769,10028245,PT,"multiple sclerosis"
41830,A25735809,C0023530,10024283,LLT,"leucopenia"
41838,A25711881,C0860987,10034930,LLT,"phosphate decreased"
41872,A2601854,C1167981,10059923,PT,"pharyngeal hypoaesthesia"
41897,A25686505,C0085096,10034633,LLT,"peripheral vascular disease"
41919,A0064567,C0018099,10018627,PT,"gout"
41966,A25686542,C0349506,10034966,LLT,"photosensitivity"
42001,A15837951,C0700345,10047784,PT,"vulvovaginal candidiasis"
42032,A15837954,C2363731,10068319,PT,"oropharyngeal pain"
42100,A25745371,C0042143,10039327,LLT,"rupture uterus"
42109,A25745380,C0161544,10039378,LLT,"salicylism"
42117,A0451946,C0232726,10057071,PT,"rectal tenesmus"
42123,A25745353,C0424790,10039176,LLT,"rigoring"
42130,A25721381,C0043515,10048281,LLT,"zollinger-ellison syndrome"
42211,A0015623,C0019521,10020039,PT,"hiccups"
42226,A25721333,C0043094,10047896,LLT,"weight gain"
42261,A25721327,C0542203,10047839,LLT,"water retention"
42269,A25721321,C0043012,10047800,LLT,"wakefulness"
42275,A21208469,C0520676,10051537,PT,"premenstrual dysphoric disorder"
42324,A25721343,C0235097,10048009,LLT,"withdrawal seizures"
42338,A0426993,C0162275,10023388,PT,"ketonuria"
42355,A0426985,C0220982,10023379,PT,"ketoacidosis"
42417,A0774609,C0032463,10036057,PT,"polycythaemia vera"
42424,A25735937,C0240291,10025432,LLT,"magnesium decreased"
42439,A2851200,C0542213,10040934,PT,"skin test positive"
42447,A25686659,C0032584,10036137,LLT,"polyps"
42510,A25686696,C0151628,10036598,LLT,"premature epiphyseal closure"
42524,A0798406,C0575157,10058907,PT,"spinal deformity"
42559,A1118833,C0520589,10047791,PT,"vulvovaginal dryness"
42590,A15837825,C0233423,10064093,PT,"suggestibility"
42625,A0534774,C0234022,10002652,PT,"anorgasmia"
42646,A0534779,C0429468,10002659,PT,"anovulatory cycle"
42661,A1118827,C0520587,10047786,PT,"vulvovaginal discomfort"
42702,A32342651,C0038363,10084265,LLT,"canker sore"
42707,A0568191,C0006848,10028080,PT,"mucocutaneous candidiasis"
42750,A25745493,C0856619,10040486,LLT,"sexual problem"
42807,A2851197,C0032310,10035737,PT,"pneumonia viral"
42810,A2851196,C0162830,10034972,PT,"photosensitivity reaction"
42811,A2851195,C0276143,10047473,PT,"viral pharyngitis"
42839,A27876911,C4324389,10078955,LLT,"cardiovascular risk"
42862,A0882289,C2350530,10006473,PT,"bronchopulmonary aspergillosis"
42868,A8255273,C1536013,10064355,PT,"incorrect dose administered"
42883,A2851163,C0006826,10028997,PT,"neoplasm malignant"
42903,A1070354,C0151705,10038980,PT,"retroperitoneal haemorrhage"
42908,A0422059,C0034880,10020559,PT,"hyperacusis"
42916,A25721481,C0750394,10049182,LLT,"white blood cell decreased"
42928,A2851183,C0235032,10029350,PT,"neurotoxicity"
42929,A2851182,C4721453,10029331,PT,"neuropathy peripheral"
42946,A2851177,C0033578,10029096,PT,"neoplasm prostate"
42948,A2851174,C0151786,10028372,PT,"muscular weakness"
42954,A2851124,C0410256,10028314,PT,"muscle injury"
42966,A2851121,C0333355,10028116,PT,"mucosal inflammation"
42967,A2851120,C0235896,10025102,PT,"lung infiltration"
42987,A2851112,C0021313,10023424,PT,"kidney infection"
43040,A0725378,C0240066,10022970,PT,"iron deficiency"
43059,A21208748,C0343386,10054236,PT,"clostridium difficile infection"
43071,A2851109,C0851043,10024592,PT,"lipids increased"
43074,A2851108,C0151740,10022773,PT,"intracranial pressure increased"
43117,A0064789,C4551627,10018687,PT,"granulocytopenia"
43118,A25696119,C0235639,10046605,LLT,"urine abnormal"
43169,A25696159,C0042373,10047059,LLT,"vascular disorder"
43201,A25696150,C2979982,10046912,LLT,"vaginal hemorrhage"
43240,A27876869,C0033845,10037149,LLT,"pseudotumor cerebri"
43266,A25696192,C0333262,10047367,LLT,"vesicle"
43350,A25745591,C0010073,10041382,LLT,"spasm coronary artery"
43364,A1275390,C0013456,10014020,PT,"ear pain"
43383,A2851074,C0151699,10018985,PT,"haemorrhage intracranial"
43399,A26715248,C0877359,10077692,PT,"liver function test increased"
43415,A26715266,C1384666,10019245,LLT,"hearing impaired"
43429,A2851095,C0235378,10019851,PT,"hepatotoxicity"
43448,A2851044,C4082764,10017964,PT,"gastrointestinal infection"
43449,A2851046,C0151664,10018001,PT,"gastrointestinal perforation"
43450,A2851045,C0687713,10017999,PT,"gastrointestinal pain"
43451,A2851042,C0152517,10017918,PT,"gastroenteritis viral"
43452,A0436590,C0080194,10050031,PT,"muscle strain"
43481,A25745528,C0699893,10040810,LLT,"skin carcinoma"
43488,A0436576,C0026837,10028330,PT,"muscle rigidity"
43498,A2851063,C0151281,10018180,PT,"genital ulceration"
43518,A2851009,C0015402,10015926,PT,"eye haemorrhage"
43522,A25686723,C0553731,10036826,LLT,"prolactin increased"
43529,A25745500,C0013404,10040604,LLT,"shortness of breath"
43538,A8255364,C0030578,10064088,PT,"nail bed inflammation"
43554,A0808214,C0040479,10044066,PT,"torsade de pointes"
43572,A2851018,C0151721,10043315,PT,"testicular failure"
43581,A25721546,C0011570,10049709,LLT,"depressive state"
43587,A2851011,C4551678,10015943,PT,"eye inflammation"
43616,A25696204,C3665386,10047508,LLT,"vision abnormal"
43718,A25696233,C0344320,10047666,LLT,"vivid dreams"
43725,A2601550,C1167945,10059830,PT,"infusion site rash"
43757,A0446285,C0030848,10034765,PT,"peyronie's disease"
43861,A0436869,C0027051,10028596,PT,"myocardial infarction"
43868,A32342882,C0280962,10028584,PT,"myelosuppression"
43879,A1578882,C0002884,10020969,PT,"hypochromic anaemia"
43904,A0578197,C0948896,10052649,PT,"primary hypogonadism"
43959,A25686808,C0039231,10037474,LLT,"pulse increased"
43975,A25745668,C0162287,10042154,LLT,"stools abnormal"
43988,A25731033,C1168302,10059787,LLT,"ldh decreased"
44005,A0784502,C0035309,10038853,PT,"retinal disorder"
44135,A25721659,C0568180,10050501,LLT,"lithium toxicity"
44197,A0422243,C0424082,10020928,PT,"hypnopompic hallucination"
44216,A25686833,C0018834,10037676,LLT,"pyrosis"
44221,A25686838,C0034634,10037804,LLT,"rage"
44267,A25721845,C0948765,10052037,LLT,"cyclosporine toxicity"
44290,A25745801,C0040038,10043566,LLT,"thromboembolism"
44363,A25696358,C0877061,10048817,LLT,"epiduritis"
44513,A26715036,C0010340,10077264,PT,"critical illness"
44518,A0867289,C0234936,10003050,PT,"application site oedema"
44521,A0436754,C0026896,10028417,PT,"myasthenia gravis"
44523,A0867283,C0521490,10003046,PT,"application site irritation"
44565,A26715067,C0011551,10012359,LLT,"depersonalization"
44574,A0001952,C0020546,10020802,PT,"hypertensive crisis"
44586,A0001940,C0038454,10008190,PT,"cerebrovascular accident"
44598,A0387355,C0232498,10000097,PT,"abdominal tenderness"
44604,A0025410,C0003467,10002855,PT,"anxiety"
44685,A0387312,C0232487,10000059,PT,"abdominal discomfort"
44692,A0422176,C0392676,10020741,PT,"hyperpyrexia"
44719,A25745765,C0235108,10043267,LLT,"tenseness"
44721,A0049422,C0012569,10013036,PT,"diplopia"
44762,A0074408,C0917801,10022437,PT,"insomnia"
44822,A15837586,C0748505,10068595,PT,"sarcoma metastatic"
44825,A25745761,C0014518,10043221,LLT,"ten"
44844,A25686972,C0026837,10039168,LLT,"rigidity"
44873,A0108244,C0015967,10037660,PT,"pyrexia"
44899,A0050434,C0086168,10013457,PT,"dissociation"
44902,A0123851,C0039446,10043189,PT,"telangiectasia"
44941,A0265187,C0152128,10013754,PT,"drug withdrawal syndrome"
44950,A15837409,C3665347,10047571,PT,"visual impairment"
44978,A31790669,C5203670,10084268,PT,"covid-19"
44981,A25696449,C0745153,10049635,LLT,"hypoglycemic episode"
45096,A25745936,C0041364,10045152,LLT,"tumor lysis syndrome"
45141,A0784262,C0002064,10038664,PT,"respiratory alkalosis"
45174,A0882709,C4082299,10006542,PT,"bulbar palsy"
45231,A0001872,C0085583,10008754,PT,"choreoathetosis"
45247,A0422460,C0026827,10021118,PT,"hypotonia"
45266,A8255668,C1535879,10063881,PT,"vessel puncture site bruise"
45272,A1578647,C0151904,10003481,PT,"aspartate aminotransferase increased"
45279,A1290440,C0700184,10043521,PT,"throat irritation"
45290,A0422403,C0151888,10021089,PT,"hyporeflexia"
45332,A0025560,C0003537,10002948,PT,"aphasia"
45383,A25731221,C0273115,10061230,LLT,"lung injury"
45387,A31790753,C5203670,10084382,LLT,"coronavirus disease 2019"
45483,A29786560,C0238419,10017068,PT,"fournier's gangrene"
45509,A25745840,C0011334,10044020,LLT,"tooth caries"
45543,A25745855,C0040517,10044127,LLT,"tourette's syndrome"
45690,A0001799,C0206062,10022611,PT,"interstitial lung disease"
45692,A1578450,C2936846,10001764,PT,"alopecia scarring"
45696,A0001749,C0085580,10015488,PT,"essential hypertension"
45708,A1603932,C0858934,10022112,PT,"injection site warmth"
45721,A0001726,C0007194,10020871,PT,"hypertrophic cardiomyopathy"
45766,A0011016,C0342579,10014418,PT,"electrolyte imbalance"
45827,A25731366,C0877055,10062372,LLT,"acute generalized exanthematous pustulosis"
45896,A25745984,C0041747,10045526,LLT,"unexpected pregnancy"
45910,A1603908,C0852995,10022093,PT,"injection site pruritus"
45919,A0098601,C0030807,10034280,PT,"pemphigus"
45924,A1603903,C0542149,10022090,PT,"injection site phlebitis"
45944,A31207216,C5208132,10082862,LLT,"respiratory compromise"
45966,A1603910,C0521505,10022094,PT,"injection site rash"
45977,A0108482,C0034359,10037686,PT,"pyuria"
45993,A0422364,C0241934,10021030,PT,"hypomania"
46064,A25695357,C0151705,10038981,LLT,"retroperitoneal hemorrhage"
46102,A25729244,C0549473,10043702,LLT,"thyroid carcinoma"
46109,A1607401,C0235280,10033109,PT,"ototoxicity"
46230,A25720837,C0153252,10042939,LLT,"systemic candidiasis"
46249,A25729206,C0235069,10043379,LLT,"tetanus-like"
46313,A25720856,C0859023,10043111,LLT,"talkativeness"
46321,A25719820,C0006849,10030984,LLT,"oral moniliasis"
46376,A0452516,C1145670,10038695,PT,"respiratory failure"
46430,A2851817,C0851881,10061124,PT,"enterococcal infection"
46457,A0809060,C0007787,10044390,PT,"transient ischaemic attack"
46486,A2018214,C0948595,10052143,PT,"ocular discomfort"
46525,A25729179,C0013378,10043137,LLT,"taste perversion"
46527,A25729171,C0231835,10043088,LLT,"tachypnea"
46529,A1607337,C0234952,10031111,PT,"oropharyngeal spasm"
